0.763701, 0.645423, -0.0130628, 0, 0.644377, -0.76093, 0.0757883, 0, 0.0389764, -0.0662982, -0.997038, 0, 0.531725, -0.219596, 0.334427, 1, 
0.763721, 0.6454, -0.0130594, 0, 0.644354, -0.760949, 0.0757973, 0, 0.0389828, -0.0663041, -0.997038, 0, 0.53172, -0.21961, 0.334432, 1, 
0.763714, 0.645408, -0.0130624, 0, 0.644362, -0.760943, 0.0757907, 0, 0.0389769, -0.0663006, -0.997038, 0, 0.531721, -0.219605, 0.334427, 1, 
0.763704, 0.64542, -0.0130596, 0, 0.644374, -0.760932, 0.0757976, 0, 0.0389846, -0.0663035, -0.997038, 0, 0.531727, -0.219598, 0.33443, 1, 
0.763696, 0.645429, -0.0130375, 0, 0.64438, -0.760923, 0.0758399, 0, 0.0390295, -0.066321, -0.997035, 0, 0.531739, -0.219596, 0.334445, 1, 
0.763825, 0.645308, -0.0113569, 0, 0.644031, -0.760928, 0.0786987, 0, 0.042144, -0.0674276, -0.996834, 0, 0.532615, -0.219628, 0.335277, 1, 
0.762335, 0.647124, -0.00755442, 0, 0.645285, -0.759176, 0.0850832, 0, 0.0493252, -0.069738, -0.996345, 0, 0.53533, -0.218649, 0.337918, 1, 
0.759039, 0.651031, -0.000618958, 0, 0.648177, -0.755622, 0.0942476, 0, 0.0608915, -0.0719402, -0.995549, 0, 0.541868, -0.21488, 0.342373, 1, 
0.757802, 0.652423, 0.00780401, 0, 0.648578, -0.754533, 0.100041, 0, 0.071159, -0.0707514, -0.994953, 0, 0.551281, -0.208416, 0.345282, 1, 
0.766373, 0.642143, 0.0174904, 0, 0.637726, -0.763809, 0.0994137, 0, 0.0771986, -0.0650351, -0.994892, 0, 0.561906, -0.202991, 0.344371, 1, 
0.775825, 0.630174, 0.0309365, 0, 0.625129, -0.7744, 0.0974685, 0, 0.0853809, -0.0562803, -0.994758, 0, 0.576387, -0.198946, 0.342403, 1, 
0.780421, 0.622789, 0.0552959, 0, 0.617152, -0.781487, 0.0915586, 0, 0.100237, -0.037329, -0.994263, 0, 0.604309, -0.196226, 0.336191, 1, 
0.78132, 0.621173, 0.06053, 0, 0.615604, -0.782994, 0.0890654, 0, 0.102722, -0.0323267, -0.994185, 0, 0.610827, -0.196207, 0.333731, 1, 
0.779797, 0.621642, 0.0738805, 0, 0.616412, -0.783061, 0.0826565, 0, 0.109238, -0.0189148, -0.993836, 0, 0.62826, -0.195679, 0.326545, 1, 
0.772483, 0.629637, 0.0825179, 0, 0.625143, -0.776849, 0.0753852, 0, 0.111571, -0.00664841, -0.993734, 0, 0.644796, -0.191821, 0.318994, 1, 
0.770875, 0.632996, 0.0710577, 0, 0.630501, -0.774141, 0.0561627, 0, 0.0905612, 0.00150757, -0.99589, 0, 0.662516, -0.183237, 0.305932, 1, 
0.774188, 0.629543, 0.0654977, 0, 0.627631, -0.776947, 0.0491167, 0, 0.0818109, 0.0030829, -0.996643, 0, 0.665024, -0.180809, 0.302891, 1, 
0.775381, 0.629101, 0.0547459, 0, 0.627106, -0.777298, 0.0502666, 0, 0.0741781, -0.00464439, -0.997234, 0, 0.6735, -0.176063, 0.297117, 1, 
0.772631, 0.633952, 0.0335671, 0, 0.631544, -0.772926, 0.0609827, 0, 0.0646062, -0.0259186, -0.997574, 0, 0.68496, -0.171795, 0.28399, 1, 
0.772946, 0.633829, 0.0282089, 0, 0.631514, -0.772878, 0.0618935, 0, 0.0610332, -0.0300266, -0.997684, 0, 0.687261, -0.171145, 0.279777, 1, 
0.77494, 0.631546, 0.0244516, 0, 0.629742, -0.774851, 0.0548896, 0, 0.0536127, -0.0271385, -0.998193, 0, 0.694186, -0.1684, 0.267336, 1, 
0.773908, 0.632604, 0.0293216, 0, 0.631571, -0.77439, 0.0376585, 0, 0.0465302, -0.0106257, -0.99886, 0, 0.706881, -0.164658, 0.2464, 1, 
0.773687, 0.632831, 0.0302265, 0, 0.631985, -0.774248, 0.0333856, 0, 0.0445311, -0.00672748, -0.998985, 0, 0.709652, -0.164113, 0.241063, 1, 
0.773568, 0.632943, 0.0309241, 0, 0.632602, -0.774179, 0.0210168, 0, 0.0372439, 0.00330477, -0.999301, 0, 0.715706, -0.162544, 0.226261, 1, 
0.772949, 0.63374, 0.0300616, 0, 0.633842, -0.773416, 0.00722458, 0, 0.0278292, 0.0134703, -0.999522, 0, 0.720185, -0.160342, 0.210193, 1, 
0.771253, 0.635867, 0.0286839, 0, 0.636247, -0.771451, -0.00584007, 0, 0.018415, 0.0227546, -0.999571, 0, 0.723994, -0.156773, 0.194851, 1, 
0.769516, 0.637991, 0.0281639, 0, 0.638511, -0.769429, -0.0162086, 0, 0.0113294, 0.0304563, -0.999472, 0, 0.727232, -0.153268, 0.17962, 1, 
0.76805, 0.638762, 0.0454343, 0, 0.639788, -0.76845, -0.0117253, 0, 0.0274248, 0.0380746, -0.998898, 0, 0.734836, -0.149976, 0.153503, 1, 
0.767603, 0.638656, 0.0537171, 0, 0.639813, -0.768496, -0.00591124, 0, 0.0375068, 0.0389071, -0.998539, 0, 0.737331, -0.149442, 0.147004, 1, 
0.765631, 0.639534, 0.0691799, 0, 0.64059, -0.767822, 0.00857616, 0, 0.0586038, 0.0377505, -0.997567, 0, 0.742226, -0.148921, 0.13001, 1, 
0.759397, 0.64795, 0.0587928, 0, 0.648333, -0.761198, 0.0149053, 0, 0.054412, 0.0267988, -0.998159, 0, 0.741771, -0.149496, 0.110228, 1, 
0.760423, 0.646879, 0.0573184, 0, 0.647378, -0.762063, 0.0118962, 0, 0.0513766, 0.0280611, -0.998285, 0, 0.741178, -0.149004, 0.107725, 1, 
0.762062, 0.645311, 0.0530642, 0, 0.646054, -0.763268, 0.00398096, 0, 0.043072, 0.0312492, -0.998583, 0, 0.739308, -0.148108, 0.101122, 1, 
0.761734, 0.646085, 0.0481271, 0, 0.64696, -0.762503, -0.00351794, 0, 0.0344248, 0.0338167, -0.998835, 0, 0.737455, -0.147092, 0.0939958, 1, 
0.761463, 0.646631, 0.0449753, 0, 0.647574, -0.761934, -0.00918364, 0, 0.0283304, 0.0361186, -0.998946, 0, 0.736225, -0.145988, 0.08886, 1, 
0.761625, 0.646414, 0.0453534, 0, 0.647354, -0.762128, -0.00862751, 0, 0.0289887, 0.0359313, -0.998934, 0, 0.736405, -0.146246, 0.0891849, 1, 
0.761587, 0.646482, 0.0450168, 0, 0.647426, -0.76206, -0.00917178, 0, 0.0283767, 0.0361309, -0.998944, 0, 0.73625, -0.146126, 0.0887957, 1, 
0.761753, 0.646309, 0.0446956, 0, 0.647246, -0.762211, -0.00934498, 0, 0.0280283, 0.0360483, -0.998957, 0, 0.736121, -0.146321, 0.0885627, 1, 
0.761865, 0.646171, 0.0447763, 0, 0.647106, -0.762332, -0.00915766, 0, 0.0282176, 0.0359526, -0.998955, 0, 0.736149, -0.146472, 0.0886897, 1, 
0.761941, 0.646085, 0.0447286, 0, 0.647018, -0.762407, -0.00918149, 0, 0.0281699, 0.0359367, -0.998957, 0, 0.736118, -0.14656, 0.0886593, 1, 
0.761957, 0.646057, 0.0448632, 0, 0.646991, -0.762432, -0.00901809, 0, 0.0283794, 0.0358981, -0.998952, 0, 0.736174, -0.146586, 0.0887903, 1, 
0.761929, 0.646068, 0.0451871, 0, 0.647002, -0.762427, -0.00862878, 0, 0.0288776, 0.0358113, -0.998941, 0, 0.736331, -0.146597, 0.0890647, 1, 
0.761835, 0.646151, 0.0455671, 0, 0.647088, -0.762358, -0.00825651, 0, 0.0294041, 0.0357768, -0.998927, 0, 0.736498, -0.14652, 0.0894126, 1, 
0.761702, 0.646283, 0.0459303, 0, 0.647225, -0.762245, -0.00797198, 0, 0.0298586, 0.0358002, -0.998913, 0, 0.736655, -0.146394, 0.0896769, 1, 
0.761282, 0.646166, 0.0538492, 0, 0.647044, -0.762439, 0.00146785, 0, 0.042006, 0.033726, -0.998548, 0, 0.740708, -0.147246, 0.0962403, 1, 
0.758507, 0.647242, 0.0756692, 0, 0.64727, -0.761753, 0.0274832, 0, 0.075431, 0.0281327, -0.996754, 0, 0.750901, -0.146923, 0.121798, 1, 
0.756335, 0.649163, 0.0807794, 0, 0.649071, -0.760084, 0.0309812, 0, 0.0815125, 0.029, -0.99625, 0, 0.752972, -0.144604, 0.128852, 1, 
0.749853, 0.6559, 0.0865853, 0, 0.656256, -0.753995, 0.0282909, 0, 0.0838425, 0.0356088, -0.995843, 0, 0.756252, -0.133455, 0.148621, 1, 
0.772478, 0.631698, 0.0649352, 0, 0.633472, -0.773698, -0.00923477, 0, 0.0444075, 0.0482693, -0.997847, 0, 0.754489, -0.104454, 0.179964, 1, 
