0.744782, 0.666335, 0.0357646, 0, 0.66685, -0.745171, -0.00348526, 0, 0.0243289, 0.0264459, -0.999354, 0, 0.349185, 0.246365, 0.336964, 1, 
0.744801, 0.666314, 0.0357595, 0, 0.666829, -0.745189, -0.00349502, 0, 0.0243193, 0.0264491, -0.999354, 0, 0.349193, 0.24636, 0.336963, 1, 
0.744798, 0.666317, 0.0357663, 0, 0.666832, -0.745187, -0.00349423, 0, 0.0243248, 0.0264531, -0.999354, 0, 0.34919, 0.246362, 0.336967, 1, 
0.744792, 0.666322, 0.0357735, 0, 0.666838, -0.745182, -0.00348755, 0, 0.0243344, 0.0264531, -0.999354, 0, 0.349189, 0.246362, 0.336969, 1, 
0.744793, 0.666322, 0.0357682, 0, 0.666838, -0.745182, -0.00349061, 0, 0.0243284, 0.0264519, -0.999354, 0, 0.349188, 0.246361, 0.336967, 1, 
0.744783, 0.666333, 0.0357676, 0, 0.666849, -0.745172, -0.00349745, 0, 0.024323, 0.0264569, -0.999354, 0, 0.349186, 0.246363, 0.336968, 1, 
0.744781, 0.666335, 0.0357811, 0, 0.666851, -0.74517, -0.00348689, 0, 0.0243401, 0.0264581, -0.999354, 0, 0.349185, 0.246364, 0.336973, 1, 
0.744798, 0.666316, 0.0357861, 0, 0.666832, -0.745187, -0.00349265, 0, 0.0243406, 0.0264651, -0.999353, 0, 0.349193, 0.246358, 0.336975, 1, 
0.744805, 0.666308, 0.0357806, 0, 0.666824, -0.745194, -0.00349913, 0, 0.0243325, 0.0264661, -0.999354, 0, 0.349198, 0.246356, 0.336972, 1, 
0.744824, 0.666287, 0.0357747, 0, 0.666803, -0.745212, -0.00351075, 0, 0.024321, 0.0264701, -0.999354, 0, 0.349207, 0.246351, 0.33697, 1, 
0.744813, 0.666298, 0.0357932, 0, 0.666814, -0.745203, -0.00350123, 0, 0.0243408, 0.0264757, -0.999353, 0, 0.349203, 0.246354, 0.336976, 1, 
0.744808, 0.666303, 0.0357913, 0, 0.66682, -0.745198, -0.00350254, 0, 0.0243383, 0.0264756, -0.999353, 0, 0.3492, 0.246355, 0.336976, 1, 
0.74482, 0.666291, 0.0357852, 0, 0.666808, -0.745209, -0.00351124, 0, 0.0243284, 0.0264776, -0.999353, 0, 0.349207, 0.24635, 0.336974, 1, 
0.74482, 0.666291, 0.0357804, 0, 0.666807, -0.745209, -0.00350188, 0, 0.0243311, 0.0264674, -0.999354, 0, 0.349206, 0.246352, 0.336971, 1, 
0.744826, 0.666284, 0.0357754, 0, 0.6668, -0.745215, -0.00350093, 0, 0.0243282, 0.0264631, -0.999354, 0, 0.34921, 0.246349, 0.33697, 1, 
0.744835, 0.666274, 0.0357842, 0, 0.66679, -0.745225, -0.00349637, 0, 0.0243382, 0.0264653, -0.999353, 0, 0.349214, 0.246348, 0.336971, 1, 
0.744829, 0.666281, 0.0357788, 0, 0.666797, -0.745218, -0.00348999, 0, 0.0243381, 0.0264571, -0.999354, 0, 0.349212, 0.246347, 0.33697, 1, 
0.744872, 0.666232, 0.0357954, 0, 0.666749, -0.745261, -0.00350103, 0, 0.0243449, 0.0264748, -0.999353, 0, 0.34924, 0.246336, 0.336977, 1, 
0.745132, 0.66594, 0.035822, 0, 0.66646, -0.745519, -0.00364055, 0, 0.0242821, 0.0265872, -0.999352, 0, 0.349391, 0.246288, 0.33701, 1, 
0.759172, 0.649547, 0.0415507, 0, 0.650128, -0.759812, -0.000621889, 0, 0.0311674, 0.0274859, -0.999136, 0, 0.357233, 0.244309, 0.336846, 1, 
0.780017, 0.624802, 0.0342898, 0, 0.625541, -0.779984, -0.0174111, 0, 0.0158673, 0.0350313, -0.99926, 0, 0.370609, 0.239203, 0.338643, 1, 
0.805745, 0.591834, 0.022094, 0, 0.591939, -0.803566, -0.0622142, 0, -0.0190669, 0.0632083, -0.997818, 0, 0.404464, 0.224505, 0.345891, 1, 
0.80737, 0.589839, 0.0149949, 0, 0.588413, -0.803018, -0.0944107, 0, -0.0436468, 0.0850491, -0.99542, 0, 0.429535, 0.211076, 0.349732, 1, 
0.803045, 0.595722, 0.0146505, 0, 0.593733, -0.797783, -0.104902, 0, -0.0508056, 0.0929414, -0.994375, 0, 0.43927, 0.205373, 0.350826, 1, 
0.784118, 0.620265, 0.0202862, 0, 0.618092, -0.777603, -0.11522, 0, -0.0556934, 0.102887, -0.993133, 0, 0.466233, 0.18746, 0.35191, 1, 
0.760462, 0.648878, 0.0251966, 0, 0.648071, -0.755923, -0.0925497, 0, -0.0410076, 0.0867115, -0.995389, 0, 0.493337, 0.165763, 0.348795, 1, 
0.736819, 0.675626, 0.0246627, 0, 0.676075, -0.736266, -0.0285744, 0, -0.00114733, 0.0377287, -0.999287, 0, 0.532943, 0.134075, 0.33731, 1, 
0.733361, 0.679548, 0.0194334, 0, 0.679818, -0.733187, -0.0162881, 0, 0.00317983, 0.0251567, -0.999678, 0, 0.540504, 0.12816, 0.333056, 1, 
0.725368, 0.688344, -0.00214822, 0, 0.688346, -0.725356, 0.0043807, 0, 0.00145723, -0.00465643, -0.999988, 0, 0.557038, 0.116304, 0.318573, 1, 
0.723077, 0.690072, -0.0306768, 0, 0.690679, -0.722939, 0.0174237, 0, -0.010154, -0.0337871, -0.999377, 0, 0.570429, 0.10738, 0.30024, 1, 
0.730722, 0.679675, -0.0637881, 0, 0.682152, -0.73059, 0.0297806, 0, -0.0263624, -0.0652757, -0.997519, 0, 0.588189, 0.0986493, 0.269412, 1, 
0.731691, 0.678111, -0.0691016, 0, 0.680728, -0.732158, 0.0231307, 0, -0.0349088, -0.0639652, -0.997341, 0, 0.590694, 0.0988286, 0.261551, 1, 
0.732199, 0.678081, -0.063812, 0, 0.678993, -0.734071, -0.0094266, 0, -0.0532355, -0.0364265, -0.997917, 0, 0.601908, 0.10492, 0.226753, 1, 
0.730548, 0.680724, -0.053805, 0, 0.680947, -0.732124, -0.0169079, 0, -0.0509026, -0.0242868, -0.998408, 0, 0.604894, 0.107549, 0.218789, 1, 
0.729923, 0.682923, -0.0284476, 0, 0.682491, -0.730476, -0.0243235, 0, -0.0373921, -0.00166095, -0.999299, 0, 0.612489, 0.111923, 0.196826, 1, 
0.729351, 0.684082, -0.00772997, 0, 0.683885, -0.729348, -0.0182614, 0, -0.0181304, 0.00803268, -0.999803, 0, 0.621229, 0.110127, 0.16307, 1, 
0.728521, 0.684986, -0.00563602, 0, 0.684792, -0.728472, -0.0191903, 0, -0.0172511, 0.0101213, -0.9998, 0, 0.621966, 0.109439, 0.155922, 1, 
0.72881, 0.684696, 0.00298702, 0, 0.684545, -0.728542, -0.0246265, 0, -0.0146858, 0.0199932, -0.999692, 0, 0.623465, 0.108815, 0.138979, 1, 
0.727876, 0.685646, 0.0082061, 0, 0.685594, -0.72751, -0.0259012, 0, -0.0117893, 0.0244794, -0.999631, 0, 0.624257, 0.108905, 0.122955, 1, 
0.725456, 0.688197, 0.00892831, 0, 0.688239, -0.725289, -0.0162758, 0, -0.00472544, 0.0179525, -0.999828, 0, 0.625276, 0.108732, 0.10642, 1, 
0.723265, 0.690338, 0.0173757, 0, 0.690469, -0.723346, -0.00221321, 0, 0.011041, 0.0135984, -0.999847, 0, 0.627567, 0.110234, 0.0919743, 1, 
0.720464, 0.693077, 0.023602, 0, 0.693302, -0.720631, -0.00200551, 0, 0.0156187, 0.0178086, -0.999719, 0, 0.627315, 0.113011, 0.0801444, 1, 
0.717585, 0.695826, 0.0296384, 0, 0.69625, -0.71776, -0.00615302, 0, 0.0169921, 0.0250515, -0.999542, 0, 0.626627, 0.11572, 0.0724945, 1, 
0.707392, 0.706161, 0.0302231, 0, 0.706629, -0.707529, -0.00773375, 0, 0.0159228, 0.0268278, -0.999513, 0, 0.625662, 0.116856, 0.0667768, 1, 
0.69231, 0.721072, 0.0272405, 0, 0.721474, -0.692375, -0.00850982, 0, 0.0127247, 0.0255452, -0.999593, 0, 0.624482, 0.117023, 0.0624574, 1, 
0.685234, 0.727843, 0.0260784, 0, 0.728224, -0.685264, -0.00917529, 0, 0.0111926, 0.0252786, -0.999618, 0, 0.623949, 0.116931, 0.0596966, 1, 
0.685932, 0.726981, 0.0312459, 0, 0.727501, -0.686033, -0.00905003, 0, 0.0148568, 0.0289396, -0.999471, 0, 0.624792, 0.116719, 0.0590273, 1, 
0.685888, 0.727021, 0.0312818, 0, 0.727541, -0.685991, -0.00901644, 0, 0.0149042, 0.0289436, -0.99947, 0, 0.624793, 0.116759, 0.0590628, 1, 
0.685845, 0.727064, 0.0312346, 0, 0.727584, -0.685944, -0.00909743, 0, 0.014811, 0.0289658, -0.999471, 0, 0.624753, 0.116811, 0.0590333, 1, 
0.685864, 0.727046, 0.0312285, 0, 0.727566, -0.685963, -0.00910172, 0, 0.0148045, 0.0289639, -0.999471, 0, 0.624758, 0.116804, 0.059032, 1, 
0.68588, 0.72703, 0.03125, 0, 0.72755, -0.68598, -0.00909125, 0, 0.0148275, 0.028972, -0.99947, 0, 0.624765, 0.116795, 0.0590484, 1, 
0.685882, 0.727029, 0.0312252, 0, 0.727549, -0.685981, -0.00910545, 0, 0.0148003, 0.0289637, -0.999471, 0, 0.624759, 0.116795, 0.0590325, 1, 
0.685914, 0.726999, 0.0312218, 0, 0.727519, -0.686013, -0.00909789, 0, 0.0148047, 0.0289554, -0.999471, 0, 0.624766, 0.116767, 0.059035, 1, 
